cf_id,company_name,outcome,backers_count,country,goal,pledged,launch_date,category,subcategory,first_name,last_name,email
2762,Garcia Group,failed,15,US,74700.0,1557.0,2021-03-23 05:00:00,theater,plays,Jean,Berthelot,jean.berthelot@oscuro.it
1699,Meyer-Avila,failed,191,US,10000.0,6100.0,2020-12-02 06:00:00,music,indie rock,Tadeusz,Medina,tadeusz.medina@jackson-clark.net
220,"Nelson, Smith and Graham",failed,16,US,5300.0,1592.0,2020-01-15 06:00:00,theater,plays,Ruby,Carriera,ruby.carriera@hotmail.it
285,Garcia Ltd,successful,130,US,1200.0,14150.0,2020-07-12 05:00:00,theater,plays,Theres,Antonioni,theres.antonioni@hotmail.com
2182,West-Stevens,successful,122,US,1200.0,13513.0,2021-03-30 05:00:00,music,electric music,Gloria,Morton,gloria.morton@outlook.com
2244,Clark-Conrad,failed,17,US,3900.0,504.0,2021-07-27 05:00:00,theater,plays,Graziano,Jensen,graziano.jensen@gmail.com
2357,Fitzgerald Group,successful,140,US,2000.0,14240.0,2020-10-12 05:00:00,theater,plays,Gianpaolo,Massey,gianpaolo.massey@bouvier.com
971,"Hill, Mccann and Moore",failed,34,US,6900.0,2091.0,2020-07-21 05:00:00,technology,wearables,Alain,Farmer,alain.farmer@hotmail.it
2077,Edwards LLC,successful,3388,US,55800.0,118580.0,2020-12-25 06:00:00,technology,web,Renato,Murillo,renato.murillo@club.com
2197,Greer and Sons,successful,280,US,4900.0,11214.0,2021-02-25 06:00:00,theater,plays,Edda,Ferraris,edda.ferraris@libero.it
1294,Martinez PLC,canceled,614,US,194900.0,68137.0,2020-07-13 05:00:00,film & video,animation,Luce,Marty,luce.marty@waehner.org
1111,Hunter-Logan,successful,366,IT,8600.0,13527.0,2020-08-20 05:00:00,technology,wearables,Rotraud,Mitchell,rotraud.mitchell@laboratorios.com
985,Ramos and Sons,failed,1,GB,100.0,1.0,2021-06-11 05:00:00,music,electric music,Israel,Watkins,israel.watkins@hotmail.com
487,Lane-Barber,successful,270,US,3600.0,8363.0,2021-03-08 06:00:00,publishing,nonfiction,Nathan,Jennings,nathan.jennings@kim.com
1496,Lowery Group,canceled,114,US,5800.0,5362.0,2020-12-24 06:00:00,theater,plays,Gavin,Proietti,gavin.proietti@gmx.de
3054,Guerrero-Griffin,successful,137,US,4700.0,12065.0,2021-06-10 05:00:00,photography,photography books,Emma,Rios,emma.rios@yahoo.com.au
501,"Perez, Reed and Lee",successful,3205,US,70400.0,118603.0,2020-09-01 05:00:00,theater,plays,Todd,Douglas,todd.douglas@web.de
632,"Chen, Pollard and Clarke",successful,288,DK,4500.0,7496.0,2021-03-17 05:00:00,theater,plays,Oscar,Holsten,oscar.holsten@yahoo.com
1253,"Serrano, Gallagher and Griffith",successful,148,US,1300.0,10037.0,2021-01-23 06:00:00,theater,plays,Ann,Peron,ann.peron@grupo.biz
665,Callahan-Gilbert,successful,114,US,1400.0,5696.0,2020-05-20 05:00:00,film & video,drama,Senta,Grassi,senta.grassi@hotmail.com
2505,Logan-Miranda,successful,1518,CA,29600.0,167005.0,2021-11-02 05:00:00,music,rock,Kata,Mena,kata.mena@gmail.com
1519,Rodriguez PLC,failed,1274,US,167500.0,114615.0,2020-01-19 06:00:00,music,electric music,Gianfranco,Hethur,gianfranco.hethur@stewart-lee.com.au
1920,Smith-Kennedy,failed,210,IT,48300.0,16592.0,2021-08-21 05:00:00,games,video games,Florentine,Saraceno,florentine.saraceno@gmail.com
2782,Mitchell-Lee,successful,166,US,2200.0,14420.0,2021-07-03 05:00:00,music,rock,Giuliano,Bolzmann,giuliano.bolzmann@pacillo.it
2089,Davis Ltd,successful,100,AU,3500.0,6204.0,2021-04-22 05:00:00,music,jazz,Alwine,Kostolzin,alwine.kostolzin@holloway.com
2607,Rowland PLC,successful,235,US,5600.0,6338.0,2020-07-22 05:00:00,theater,plays,Giacinto,Briggs,giacinto.briggs@yahoo.co.uk
2464,Shaffer-Mason,successful,148,US,1100.0,8010.0,2021-09-27 05:00:00,music,rock,Holly,Negrete,holly.negrete@hotmail.com
335,Matthews LLC,successful,198,US,3900.0,8125.0,2020-09-05 05:00:00,music,indie rock,Mark,Trapanese,mark.trapanese@gmail.com
1973,Montgomery-Castro,failed,248,AU,43800.0,13653.0,2021-01-26 06:00:00,film & video,science fiction,Alyssa,Brun,alyssa.brun@chittolini-spadafora.it
1006,"Hale, Pearson and Jenkins",failed,513,US,97200.0,55372.0,2020-12-17 06:00:00,publishing,translations,Cristina,Chevalier,cristina.chevalier@proyectos.com
2678,Ramirez-Calderon,successful,150,US,4800.0,11088.0,2020-10-01 05:00:00,theater,plays,Shannon,Lefevre,shannon.lefevre@gmail.com
2103,Johnson-Morales,failed,3410,US,125600.0,109106.0,2021-01-26 06:00:00,games,video games,Logan,Hornich,logan.hornich@tin.it
627,Mathis-Rodriguez,successful,216,IT,4300.0,11642.0,2021-02-17 06:00:00,theater,plays,Rosalia,Toro,rosalia.toro@free.fr
2242,"Smith, Mack and Williams",canceled,26,US,5600.0,2769.0,2020-07-04 05:00:00,theater,plays,Reiner,Poerio,reiner.poerio@yahoo.com
2711,Johnson-Pace,successful,5139,US,149600.0,169586.0,2021-07-10 05:00:00,music,indie rock,Valentina,Pages,valentina.pages@hotmail.de
1210,"Meza, Kirby and Patel",successful,2353,US,53100.0,101185.0,2021-04-12 05:00:00,theater,plays,Enrico,Fabre,enrico.fabre@gmail.com
692,Gonzalez-Snow,successful,78,IT,5000.0,6775.0,2020-12-21 06:00:00,technology,web,Sevim,Begue,sevim.begue@yahoo.com.au
864,Murphy LLC,failed,10,US,9400.0,968.0,2021-02-21 06:00:00,music,rock,Sonja,Patberg,sonja.patberg@hotmail.com
1349,Taylor-Rowe,failed,2201,US,110800.0,72623.0,2021-06-08 05:00:00,theater,plays,Christine,Hiller,christine.hiller@yahoo.com
1582,Henderson Ltd,failed,676,US,93800.0,45987.0,2020-11-30 06:00:00,theater,plays,Maik,Beasley,maik.beasley@harper-brooks.biz
2862,Moss-Guzman,successful,174,CH,1300.0,10243.0,2020-09-08 05:00:00,film & video,animation,Elliot,Santana,elliot.santana@gmx.de
23,Webb Group,failed,831,US,108700.0,87293.0,2020-12-18 06:00:00,theater,plays,Eloy,Renzi,eloy.renzi@gmail.com
526,Brooks-Rodriguez,successful,164,US,5100.0,5421.0,2021-02-19 06:00:00,film & video,drama,Wolf,Lutz,wolf.lutz@nichols-jackson.com.au
2134,Thomas Ltd,canceled,56,CH,8700.0,4414.0,2021-11-15 06:00:00,theater,plays,Giuseppe,Lee,giuseppe.lee@mahe.org
422,Williams and Sons,successful,161,US,5100.0,10981.0,2021-03-07 06:00:00,film & video,animation,Angelica,Cuellar,angelica.cuellar@zaguri-bellucci.net
988,"Vega, Chan and Carney",successful,138,US,7400.0,10451.0,2021-04-18 05:00:00,music,rock,Bekir,Normand,bekir.normand@yahoo.de
812,Byrd Group,successful,3308,US,88900.0,102535.0,2021-09-25 05:00:00,technology,web,Carmine,Gonzales,carmine.gonzales@schleich.net
1589,"Peterson, Fletcher and Sanchez",successful,127,AU,6700.0,12939.0,2021-10-07 05:00:00,film & video,animation,Marianne,Hubert,marianne.hubert@hotmail.com
2504,Smith-Brown,successful,207,IT,1500.0,10946.0,2020-12-01 06:00:00,music,jazz,Gonzalo,Montes,gonzalo.montes@hotmail.com
1707,Vance-Glover,failed,859,CA,61200.0,60994.0,2021-02-27 06:00:00,music,rock,Shelly,Guichard,shelly.guichard@gmail.com
3138,Joyce PLC,live,31,US,3600.0,3174.0,2020-09-25 05:00:00,film & video,animation,Tobias,Carbajal,tobias.carbajal@live.com
120,Kennedy-Miller,failed,45,US,9000.0,3351.0,2020-03-08 06:00:00,theater,plays,Santiago,Berry,santiago.berry@aol.de
265,White-Obrien,canceled,1113,US,185900.0,56774.0,2021-11-26 06:00:00,theater,plays,Emilio,Davenport,emilio.davenport@zamora-russo.net
2499,"Stafford, Hess and Raymond",failed,6,US,2100.0,540.0,2021-09-23 05:00:00,food,food trucks,Maurizio,Gute,maurizio.gute@knight.info
127,"Jordan, Schneider and Hall",failed,7,US,2000.0,680.0,2021-08-12 05:00:00,theater,plays,Nadia,Travaglio,nadia.travaglio@colletti-broggini.com
1705,"Rodriguez, Cox and Rodriguez",successful,181,CH,1100.0,13045.0,2020-06-09 05:00:00,publishing,nonfiction,Elisa,Barkholz,elisa.barkholz@sfr.fr
415,Welch Inc,successful,110,US,6600.0,8276.0,2021-10-06 05:00:00,music,rock,Cristal,Mazzini,cristal.mazzini@gmail.com
3042,Vasquez Inc,failed,31,US,7100.0,1022.0,2020-12-02 06:00:00,film & video,drama,Trevor,Granados,trevor.granados@gmail.com
2098,Freeman-Ferguson,failed,78,US,7800.0,4275.0,2021-02-10 06:00:00,games,mobile games,Matthieu,Mcdonald,matthieu.mcdonald@morrison.org
1015,"Houston, Moore and Rogers",successful,185,US,7600.0,8332.0,2021-08-12 05:00:00,technology,web,Juliette,Preston,juliette.preston@gmail.com
2454,Small-Fuentes,successful,121,US,3400.0,6408.0,2020-04-11 05:00:00,theater,plays,Stanislaw,Montalvo,stanislaw.montalvo@mcpherson-hughes.info
662,Reid-Day,failed,1225,GB,84500.0,73522.0,2021-07-13 05:00:00,theater,plays,Lilia,Lollobrigida,lilia.lollobrigida@le.com
751,Wallace LLC,failed,1,CH,100.0,1.0,2021-06-17 05:00:00,music,rock,Brigitta,Shaw,brigitta.shaw@hotmail.co.uk
2336,Olson-Bishop,successful,106,US,2300.0,4667.0,2020-11-04 06:00:00,photography,photography books,Rebeca,Frey,rebeca.frey@gerard.fr
1757,"Rodriguez, Anderson and Porter",successful,142,US,6200.0,12216.0,2020-09-30 05:00:00,photography,photography books,Nicolas,Palacios,nicolas.palacios@meraz.com
2779,"Perez, Brown and Meyers",successful,233,US,6100.0,6527.0,2020-07-17 05:00:00,theater,plays,Susanna,Bonneau,susanna.bonneau@klingelhoefer.de
1698,English-Mccullough,successful,218,US,2600.0,6987.0,2021-05-31 05:00:00,music,rock,Romina,Valentine,romina.valentine@hotmail.com
550,Smith-Nguyen,failed,67,AU,9700.0,4932.0,2021-01-18 06:00:00,film & video,documentary,Erika,Toussaint,erika.toussaint@sfr.fr
746,Harmon-Madden,successful,76,US,700.0,8262.0,2020-10-04 05:00:00,film & video,drama,Lothar,Laurent,lothar.laurent@garcia.com.au
906,Walker-Taylor,successful,43,US,700.0,1848.0,2021-05-25 05:00:00,theater,plays,Chelsea,Verdugo,chelsea.verdugo@campbell.com
3098,"Harris, Medina and Mitchell",failed,19,US,5200.0,1583.0,2021-01-02 06:00:00,food,food trucks,Ria,Venier,ria.venier@murillo-estevez.com
1052,Williams and Sons,failed,2108,CH,140800.0,88536.0,2020-07-12 05:00:00,film & video,documentary,Carly,Summers,carly.summers@yahoo.co.uk
1073,Ball-Fisher,successful,221,US,6400.0,12360.0,2020-08-19 05:00:00,theater,plays,Pasquale,Tomasini,pasquale.tomasini@hotmail.co.uk
1327,"Page, Holt and Mack",failed,679,US,92500.0,71320.0,2021-08-01 05:00:00,games,video games,Stefani,Ughi,stefani.ughi@hotmail.it
1849,Landry Group,successful,2805,CA,59700.0,134640.0,2020-12-17 06:00:00,publishing,nonfiction,Jose,Huang,jose.huang@gmx.de
1550,Buckley Group,successful,68,US,3200.0,7661.0,2020-11-29 06:00:00,games,video games,Petros,Gaona,petros.gaona@googlemail.com
2139,Vincent PLC,failed,36,DK,3200.0,2950.0,2021-08-13 05:00:00,music,rock,Maximilian,Siering,maximilian.siering@gaito-fornaciari.org
2442,Watson-Douglas,successful,183,CA,9000.0,11721.0,2021-03-29 05:00:00,music,rock,Ermenegildo,Holzapfel,ermenegildo.holzapfel@aol.de
108,"Jones, Casey and Jones",successful,133,US,2300.0,14150.0,2020-12-06 06:00:00,theater,plays,Damien,Leger,damien.leger@dixon.biz
322,Alvarez-Bauer,successful,2489,IT,51300.0,189192.0,2020-10-25 05:00:00,publishing,nonfiction,Zeferino,Barrera,zeferino.barrera@zedillo-velazquez.com
2060,Martinez LLC,successful,69,US,700.0,7664.0,2021-11-10 06:00:00,theater,plays,Alfred,Pohl,alfred.pohl@fechner.net
589,Buck-Khan,failed,47,US,8900.0,4509.0,2021-02-02 06:00:00,games,video games,Marissa,Gaito,marissa.gaito@reed-campbell.edu
198,"Valdez, Williams and Meyer",successful,279,GB,1500.0,12009.0,2021-02-13 06:00:00,music,rock,Ariana,Houston,ariana.houston@hotmail.it
1485,Alvarez-Andrews,successful,210,US,4900.0,14273.0,2021-01-08 06:00:00,film & video,documentary,Victor,Jacobs,victor.jacobs@young.com
2136,Stewart and Sons,successful,2100,US,54000.0,188982.0,2020-02-17 06:00:00,music,rock,Henriette,Lang,henriette.lang@mimun.it
3200,Dyer Inc,successful,252,US,4100.0,14640.0,2021-01-01 06:00:00,music,rock,Wilfriede,Baca,wilfriede.baca@caraballo.com
2693,"Anderson, Williams and Cox",successful,1280,US,85000.0,107516.0,2020-07-21 05:00:00,publishing,nonfiction,Lucia,Riviere,lucia.riviere@samaniego.biz
1335,Solomon PLC,successful,157,GB,3600.0,13950.0,2020-05-31 05:00:00,film & video,shorts,Gordon,Vigorelli,gordon.vigorelli@solano.com
1171,Miller-Hubbard,successful,194,US,2800.0,12797.0,2021-01-30 06:00:00,theater,plays,Diethard,Salgado,diethard.salgado@gmail.com
1935,"Miranda, Martinez and Lowery",successful,82,AU,2300.0,6134.0,2020-09-30 05:00:00,film & video,drama,Sue,Corrales,sue.corrales@cardenas-serna.org
1097,"Munoz, Cherry and Bell",failed,70,US,7100.0,4899.0,2021-02-12 06:00:00,theater,plays,Arthur,Salazar,arthur.salazar@yahoo.com.au
1307,Baker-Higgins,failed,154,US,9600.0,4929.0,2020-12-17 06:00:00,theater,plays,Fortunata,Schneider,fortunata.schneider@tiscali.it
1300,"Johnson, Turner and Carroll",failed,22,US,121600.0,1424.0,2021-09-29 05:00:00,theater,plays,Gretchen,Serna,gretchen.serna@pichon.org
2587,Ward PLC,successful,4233,US,97100.0,105817.0,2020-05-05 05:00:00,photography,photography books,Egon,Caron,egon.caron@hotmail.com
964,"Bradley, Beck and Mayo",successful,1297,DK,43200.0,136156.0,2020-10-28 05:00:00,publishing,translations,Roberta,Finzi,roberta.finzi@knight-davies.co.uk
1093,"Levine, Martin and Hernandez",successful,165,DK,6800.0,10723.0,2021-02-01 06:00:00,publishing,translations,Editha,Savage,editha.savage@davies.co.uk
1199,"Gallegos, Wagner and Gaines",successful,119,US,7300.0,11228.0,2021-06-15 05:00:00,theater,plays,Allan,Emanuelli,allan.emanuelli@fernandes.org
2259,"Hodges, Smith and Kelly",failed,1758,US,86200.0,77355.0,2020-05-06 05:00:00,technology,web,Laurence,Lucero,laurence.lucero@martin.org
1169,Macias Inc,failed,94,US,8100.0,6086.0,2020-09-02 05:00:00,music,indie rock,Istvan,Draghi,istvan.draghi@ifrance.com
2575,Cook-Ortiz,successful,1797,US,17700.0,150960.0,2021-06-11 05:00:00,music,jazz,Luigi,Bonnet,luigi.bonnet@carriera-federico.it
1889,Jordan-Fischer,successful,261,US,6400.0,8890.0,2021-03-23 05:00:00,theater,plays,Yuridia,Fantozzi,yuridia.fantozzi@mcdonald.com
2267,Pierce-Ramirez,successful,157,US,7700.0,14644.0,2021-09-19 05:00:00,film & video,documentary,Eraldo,Schmiedt,eraldo.schmiedt@hotmail.de
78,Howell and Sons,successful,3533,US,116300.0,116583.0,2021-05-10 05:00:00,theater,plays,Antoinette,Cox,antoinette.cox@bustamante.com
55,"Garcia, Dunn and Richardson",successful,155,US,9100.0,12991.0,2020-10-11 05:00:00,technology,web,Cameron,Ocampo,cameron.ocampo@hotmail.com.au
725,Lawson and Sons,successful,132,IT,1500.0,8447.0,2021-03-21 05:00:00,technology,wearables,Lynn,Lawson,lynn.lawson@leclercq.com
1927,Porter-Hicks,failed,33,US,8800.0,2703.0,2021-02-22 06:00:00,photography,photography books,Natalia,Seifert,natalia.seifert@ifrance.com
398,Rodriguez-Hansen,canceled,94,US,8800.0,8747.0,2021-09-15 05:00:00,film & video,documentary,Nuray,Anguillara,nuray.anguillara@yahoo.co.uk
2554,Williams LLC,successful,1354,GB,69900.0,138087.0,2021-11-17 06:00:00,technology,web,Beate,Morgan,beate.morgan@gmail.com
2293,"Cooper, Stanley and Bryant",successful,48,US,1000.0,5085.0,2021-06-07 05:00:00,technology,web,Mario,Rees,mario.rees@gmx.de
2978,"Miller, Glenn and Adams",successful,110,US,4700.0,11174.0,2021-03-22 05:00:00,food,food trucks,Galasso,Junken,galasso.junken@yahoo.co.uk
1443,"Cole, Salazar and Moreno",successful,172,US,3200.0,10831.0,2020-02-01 06:00:00,film & video,drama,Luca,Moses,luca.moses@franke.de
342,Jones-Ryan,successful,307,US,6700.0,8917.0,2021-03-27 05:00:00,music,indie rock,Aurelio,Gertz,aurelio.gertz@hewitt.net
1719,"Hood, Perez and Meadows",failed,1,US,100.0,1.0,2020-04-04 05:00:00,music,rock,Uberto,Steele,uberto.steele@outlook.com
2004,Bright and Sons,successful,160,US,6000.0,12468.0,2021-10-23 05:00:00,music,electric music,Annie,Hunter,annie.hunter@allen.co.uk
784,Brady Ltd,failed,31,US,4900.0,2505.0,2020-09-28 05:00:00,games,video games,Jo,Mccarty,jo.mccarty@hotmail.com
3061,Collier LLC,successful,1467,CA,17100.0,111502.0,2020-09-09 05:00:00,music,indie rock,Eitel,Lombard,eitel.lombard@thomas.net
559,"Campbell, Thomas and Obrien",successful,2662,CA,171000.0,194309.0,2021-07-15 05:00:00,publishing,fiction,Susan,Vigliotti,susan.vigliotti@yahoo.co.uk
978,Moses-Terry,successful,452,AU,23400.0,23956.0,2021-04-06 05:00:00,theater,plays,Jacqueline,Germano,jacqueline.germano@valette.fr
1387,Williams and Sons,successful,158,US,2400.0,8558.0,2021-06-29 05:00:00,food,food trucks,Fidel,Ruppert,fidel.ruppert@yahoo.co.uk
499,"Miranda, Gray and Hale",successful,225,CH,5300.0,7413.0,2021-08-30 05:00:00,film & video,shorts,Margaret,Eigenwillig,margaret.eigenwillig@yahoo.com
1439,"Ayala, Crawford and Taylor",failed,35,US,4000.0,2778.0,2021-02-16 06:00:00,food,food trucks,Yvette,Harding,yvette.harding@yahoo.co.uk
3130,Martinez Ltd,failed,63,US,7300.0,2594.0,2020-10-31 05:00:00,theater,plays,Federigo,Karge,federigo.karge@bohlander.com
1526,Lee PLC,successful,65,US,2000.0,5033.0,2021-02-02 06:00:00,technology,wearables,Guenther,Armenta,guenther.armenta@free.fr
1229,"Young, Ramsey and Powell",successful,163,US,8800.0,9317.0,2020-12-26 06:00:00,theater,plays,Coriolano,Higgins,coriolano.higgins@murphy.org.au
780,Lewis and Sons,successful,85,US,3500.0,6560.0,2021-05-12 05:00:00,theater,plays,Felix,Rubio,felix.rubio@ebert.de
936,Davis-Johnson,successful,217,US,1400.0,5415.0,2020-08-22 05:00:00,film & video,television,Melanie,Leveque,melanie.leveque@fleury.net
2820,Stevenson-Thompson,successful,150,US,4200.0,14577.0,2021-01-25 06:00:00,film & video,shorts,Abbie,Galeati,abbie.galeati@ubaldi.it
3118,"Ellis, Smith and Armstrong",successful,3272,US,81000.0,150515.0,2021-07-01 05:00:00,theater,plays,Vittorio,Caccioppoli,vittorio.caccioppoli@yahoo.com
750,Jackson-Brown,canceled,898,US,182800.0,79045.0,2021-06-28 05:00:00,photography,photography books,Biagio,Valenzuela,biagio.valenzuela@robinson.info
2948,"Kane, Pruitt and Rivera",successful,300,US,4800.0,7797.0,2021-11-23 06:00:00,food,food trucks,Dario,Green,dario.green@live.com
1818,"Wood, Buckley and Meza",successful,126,US,7000.0,12939.0,2020-09-23 05:00:00,theater,plays,Alwina,Textor,alwina.textor@poste.it
1715,Brown-Williams,failed,526,US,161900.0,38376.0,2020-06-08 05:00:00,film & video,drama,Diether,Baeza,diether.baeza@grupo.biz
2667,Hansen-Austin,failed,121,US,7700.0,6920.0,2020-05-11 05:00:00,theater,plays,Sole,Trevino,sole.trevino@hotmail.com
2818,Santana-George,successful,2320,US,71500.0,194912.0,2021-03-16 05:00:00,theater,plays,Darren,Bernardi,darren.bernardi@brooks-martin.com
175,Davis LLC,successful,81,AU,4700.0,7992.0,2021-08-22 05:00:00,film & video,science fiction,Martina,Heser,martina.heser@morellato.it
2701,"Vazquez, Ochoa and Clark",successful,1887,US,42100.0,79268.0,2020-07-17 05:00:00,photography,photography books,Bethan,Giacometti,bethan.giacometti@gmail.com
338,Chung-Nguyen,successful,4358,US,40200.0,139468.0,2020-03-21 05:00:00,photography,photography books,Ethan,Duhamel,ethan.duhamel@sfr.fr
1372,Mueller-Harmon,failed,67,US,7900.0,5465.0,2020-12-25 06:00:00,music,rock,Corrado,Warren,corrado.warren@hotmail.com.au
399,"Dixon, Perez and Banks",failed,57,CA,8300.0,2111.0,2021-12-29 06:00:00,photography,photography books,Damian,Pulido,damian.pulido@yahoo.de
2734,Estrada Group,failed,1229,US,163600.0,126628.0,2020-11-08 06:00:00,food,food trucks,Dino,Osborne,dino.osborne@despacho.com
2663,Lutz Group,failed,12,IT,2700.0,1012.0,2020-09-07 05:00:00,music,metal,Nicolaus,Bernetti,nicolaus.bernetti@aol.de
2951,Ortiz Inc,successful,53,US,1000.0,5438.0,2021-02-27 06:00:00,publishing,nonfiction,Gianna,Carroll,gianna.carroll@perez.com
733,"Craig, Ellis and Miller",successful,2414,US,84500.0,193101.0,2021-01-11 06:00:00,music,electric music,Grit,Knight,grit.knight@web.de
374,Charles Inc,failed,452,US,81300.0,31665.0,2020-12-24 06:00:00,theater,plays,Erin,Weinhold,erin.weinhold@hotmail.fr
1949,White-Rosario,successful,80,US,800.0,2960.0,2021-01-18 06:00:00,theater,plays,Craig,Jordan,craig.jordan@gmail.com
48,Simmons-Villarreal,successful,193,US,3400.0,8089.0,2020-06-26 05:00:00,film & video,shorts,Homero,Respighi,homero.respighi@gmail.com
3020,Strickland Group,failed,1886,US,170800.0,109374.0,2020-05-17 05:00:00,theater,plays,Fanny,Pertile,fanny.pertile@gmail.com
749,Lynch Ltd,successful,52,US,1800.0,2129.0,2020-06-12 05:00:00,theater,plays,Fridolin,Comboni,fridolin.comboni@graf.com
1336,Sanders LLC,failed,1825,US,150600.0,127745.0,2021-02-01 06:00:00,music,indie rock,Hugh,Cantu,hugh.cantu@libero.it
2390,Cooper LLC,failed,31,US,7800.0,2289.0,2021-03-13 06:00:00,theater,plays,Alphons,Simmons,alphons.simmons@hotmail.com
851,Palmer Ltd,successful,290,US,5800.0,12174.0,2021-10-26 05:00:00,theater,plays,Ludovico,Cafarchia,ludovico.cafarchia@gmail.com
2394,Santos Group,successful,122,US,5600.0,9508.0,2020-12-13 06:00:00,music,electric music,Nico,Kaiser,nico.kaiser@almonte.com
1062,"Christian, Kim and Jimenez",successful,1470,US,134400.0,155849.0,2021-07-11 05:00:00,music,indie rock,Kirsty,Lamy,kirsty.lamy@alonzi.it
1024,"Williams, Price and Hurley",successful,165,CA,3000.0,7758.0,2020-12-13 06:00:00,film & video,documentary,Joshua,Scheibe,joshua.scheibe@turci.org
1261,"Anderson, Parks and Estrada",successful,182,US,6000.0,13835.0,2020-11-02 06:00:00,publishing,translations,Carin,Pineau,carin.pineau@yahoo.com
2029,Collins-Martinez,successful,199,IT,8400.0,10770.0,2020-10-04 05:00:00,film & video,documentary,Ellie,Galarza,ellie.galarza@pareto-cattaneo.net
267,Barrett Inc,successful,56,GB,1700.0,3208.0,2020-12-05 06:00:00,film & video,television,Marion,Lira,marion.lira@ifrance.com
3140,Adams-Rollins,failed,107,US,159800.0,11108.0,2021-03-25 05:00:00,theater,plays,Aurelia,Angiolello,aurelia.angiolello@lord.com
2599,Wright-Bryant,successful,1460,AU,19800.0,153338.0,2020-06-20 05:00:00,food,food trucks,Maura,Ravaglioli,maura.ravaglioli@yahoo.com
1505,Berry-Cannon,failed,27,US,8800.0,2437.0,2020-11-10 06:00:00,theater,plays,Brunhilde,Fletcher,brunhilde.fletcher@schomber.de
2736,Davis-Gonzalez,failed,1221,US,179100.0,93991.0,2020-05-11 05:00:00,film & video,documentary,Ottfried,Marques,ottfried.marques@tyler-watson.info
2444,Best-Young,successful,123,CH,3100.0,12620.0,2020-08-19 05:00:00,music,jazz,Christelle,Blasi,christelle.blasi@morris-chan.com
212,"Powers, Smith and Deleon",failed,1,US,100.0,2.0,2020-09-23 05:00:00,technology,web,Augusto,Vercelloni,augusto.vercelloni@club-internet.fr
1226,Hogan Group,successful,159,US,5600.0,8746.0,2021-05-01 05:00:00,music,rock,Michela,Pruvost,michela.pruvost@holt.co.uk
2381,"Wang, Silva and Byrd",successful,110,US,1400.0,3534.0,2021-01-11 06:00:00,technology,web,Guarino,Escalante,guarino.escalante@hotmail.com
2510,Parker-Morris,live,14,US,41000.0,709.0,2020-02-15 06:00:00,publishing,nonfiction,Gabriela,Padilla,gabriela.padilla@pearson-russell.com
182,"Rodriguez, Johnson and Jackson",failed,16,US,6500.0,795.0,2020-06-16 05:00:00,publishing,radio & podcasts,Agathe,Dias,agathe.dias@jackson.com
1340,Haynes PLC,successful,236,US,7900.0,12955.0,2020-08-29 05:00:00,theater,plays,Werner,Kallert,werner.kallert@gmail.com
663,Hayes Group,successful,191,US,5500.0,8964.0,2020-10-11 05:00:00,film & video,documentary,Lore,Delaunay,lore.delaunay@yahoo.com
167,"White, Pena and Calhoun",failed,41,US,9100.0,1843.0,2020-11-21 06:00:00,theater,plays,Enzio,Campos,enzio.campos@tim.it
3143,Bryant-Pope,successful,3934,US,38200.0,121950.0,2021-02-04 06:00:00,games,video games,Walther,Duarte,walther.duarte@web.de
1571,"Gates, Li and Thompson",successful,80,CA,1800.0,8621.0,2020-08-19 05:00:00,theater,plays,Adelgunde,Trevisan,adelgunde.trevisan@gmail.com
1216,King-Morris,canceled,296,US,154500.0,30215.0,2020-11-27 06:00:00,theater,plays,Thierry,Schwartz,thierry.schwartz@travaglio.net
237,"Carter, Cole and Curtis",successful,462,US,5800.0,11539.0,2020-09-08 05:00:00,technology,web,Katie,Andersen,katie.andersen@haney.com.au
1524,Sanchez-Parsons,successful,179,US,1800.0,14310.0,2020-08-26 05:00:00,film & video,drama,Kathy,Zamorani,kathy.zamorani@hotmail.com
218,Rivera-Pearson,failed,523,AU,70200.0,35536.0,2021-02-21 06:00:00,film & video,drama,Giuseppina,Tanguy,giuseppina.tanguy@wanadoo.fr
2508,"Ramirez, Padilla and Barrera",failed,141,GB,6400.0,3676.0,2021-02-26 06:00:00,theater,plays,Jack,Klapp,jack.klapp@hotmail.com.au
1873,Riggs Group,successful,1866,GB,125900.0,195936.0,2021-01-30 06:00:00,film & video,television,Tom,Leconte,tom.leconte@woods-johnson.com
1378,Clements Ltd,failed,52,US,3700.0,1343.0,2020-07-07 05:00:00,photography,photography books,Bonnie,Cignaroli,bonnie.cignaroli@yahoo.com
2488,Cooper Inc,live,27,GB,3600.0,2097.0,2020-11-13 06:00:00,film & video,shorts,Danny,Farrell,danny.farrell@hotmail.com
2924,Jones-Gonzalez,successful,156,CH,3800.0,9021.0,2020-06-16 05:00:00,publishing,radio & podcasts,Fiorenzo,Bauer,fiorenzo.bauer@gmail.com
316,Fox Ltd,failed,225,AU,35600.0,20915.0,2020-11-18 06:00:00,theater,plays,Randy,Alfieri,randy.alfieri@verri.org
531,"Green, Murphy and Webb",successful,255,US,5300.0,9676.0,2020-09-03 05:00:00,film & video,animation,Tim,Bradley,tim.bradley@schlosser.de
435,Stevenson PLC,failed,38,US,160400.0,1210.0,2021-02-19 06:00:00,technology,web,Yves,Mendez,yves.mendez@gmail.com
